unit_id,name,price,about,bedrooms,bathrooms,size,property_type,location,price_per_sqm,link,Private Pool,Private Gym,Private Garden,Covered Parking,Maids Quarters,Jacuzzi,Garden,Balcony
U928568,3 Bedroom Apartment for sale at The Address East,"EGP11,800,000","This property is a 150 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theThe Address Eastproject in The 5th Settlement, Cairo and was completed in Apr 2024. You can buy this apartment for a base price of EGP11,800,000 (EGP78,500/SqM).",3,2,150,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP78,500",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-the-address-east-in-the-5th-settlement-cairo-u928568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U941780,5 Bedroom Villa for sale at Trio Villas,"EGP9,810,000","This property is a 265 SqM villa with5 bedroomsand 4 bathrooms that is available for sale. It is part of theTrio Villasproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP9,810,000 (EGP37,000/SqM).",5,4,265,Villa,"The 5th Settlement, Cairo","EGP37,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-trio-villas-in-the-5th-settlement-cairo-u941780,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U944710,3 Bedroom Apartment for sale at Mivida,"EGP19,100,000","This property is a 186 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP19,100,000 (EGP103,000/SqM).",3,2,186,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP103,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mivida-in-the-5th-settlement-cairo-u944710,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U958092,3 Bedroom Apartment for sale at Fountain Side,"EGP11,100,000","This property is a 209 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theFountain Sideproject in Uptown Cairo, Cairo. You can buy this apartment for a base price of EGP11,100,000 (EGP53,200/SqM).",3,2,209,Apartment,"Uptown Cairo, Mokattam,Cairo","EGP53,200",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-fountain-side-in-uptown-cairo-cairo-u958092,mawgood,mawgood,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U946208,4 Bedroom Villa for sale at Palm Hills New Cairo,"EGP13,100,000","This property is a 294 SqM villa with4 bedroomsand 3 bathrooms that is available for sale. It is part of thePalm Hills New Cairoproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP13,100,000 (EGP44,500/SqM).",4,3,294,Villa,"The 5th Settlement, Cairo","EGP44,500",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-palm-hills-new-cairo-in-the-5th-settlement-cairo-u946208,N/A,N/A,mawgood,N/A,mawgood,N/A,mawgood,mawgood
U920184,3 Bedroom Apartment for sale at Mivida,"EGP15,000,000","This property is a 190 SqM apartment with3 bedroomsand 4 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP15,000,000 (EGP79,200/SqM).",3,4,190,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP79,200",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mivida-in-the-5th-settlement-cairo-u920184,N/A,N/A,N/A,mawgood,mawgood,N/A,N/A,mawgood
U964168,3 Bedroom Apartment for sale at Swan Lake,"EGP11,600,000","This property is a 217 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theSwan Lakeproject in The 1st Settlement, Cairo. You can buy this apartment for a base price of EGP11,600,000 (EGP53,700/SqM).",3,3,217,Apartment,"The 1st Settlement, New Cairo City,Cairo","EGP53,700",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-swan-lake-in-the-1st-settlement-cairo-u964168,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U961916,3 Bedroom Townhouse for sale at Villette,"EGP12,200,000","This property is a 260 SqM townhouse with3 bedroomsand 3 bathrooms that is available for sale. It is part of theVilletteproject in The 5th Settlement, Cairo. You can buy this townhouse for a base price of EGP12,200,000 (EGP46,900/SqM).",3,3,260,Townhouse,"The 5th Settlement, Cairo","EGP46,900",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-townhouse-for-sale-at-villette-in-the-5th-settlement-cairo-u961916,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U922108,6 Bedroom Villa for sale at Levana,"EGP22,800,000","This property is a 1,123 SqM villa with 6 bedrooms and 7 bathrooms that is available for sale. It is part of theLevanaproject in Uptown Cairo, Cairo. You can buy this villa for a base price of EGP22,800,000 (EGP20,300/SqM).",6,7,1123,Villa,"Uptown Cairo, Cairo","EGP20,300",https://www.fazwaz.com.eg/en/property-sales/6-bedroom-villa-for-sale-at-levana-in-uptown-cairo-cairo-u922108,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U961094,5 Bedroom Villa for sale at Zed East,"EGP17,000,000","This property is a 254 SqM villa with5 bedroomsand 4 bathrooms that is available for sale. It is part of theZed Eastproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP17,000,000 (EGP67,000/SqM).",5,4,254,Villa,"The 5th Settlement, Cairo","EGP67,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-zed-east-in-the-5th-settlement-cairo-u961094,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U960992,3 Bedroom Apartment for sale at Amorada,"EGP9,810,000","This property is a 186 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theAmoradaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP9,810,000 (EGP52,800/SqM).",3,3,186,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP52,800",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-amorada-in-the-5th-settlement-cairo-u960992,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,N/A
U961486,3 Bedroom Apartment for sale at Amorada,"EGP9,810,000","This property is a 186 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theAmoradaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP9,810,000 (EGP52,800/SqM).",3,3,186,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP52,800",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-amorada-in-the-5th-settlement-cairo-u961486,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U962550,5 Bedroom Villa for sale at Villette,"EGP15,500,000","This property is a 396 SqM villa with5 bedroomsand 2 bathrooms that is available for sale. It is part of theVilletteproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP15,500,000 (EGP39,000/SqM).",5,2,396,Villa,"The 5th Settlement, Cairo","EGP39,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-villette-in-the-5th-settlement-cairo-u962550,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U961134,3 Bedroom Townhouse for sale at Azzar 2,"EGP16,700,000","This property is a 264 SqM townhouse with3 bedroomsand 3 bathrooms that is available for sale. It is part of theAzzar 2project in The 5th Settlement, Cairo. You can buy this townhouse for a base price of EGP16,700,000 (EGP63,200/SqM).",3,3,264,Townhouse,"The 5th Settlement, Cairo","EGP63,200",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-townhouse-for-sale-at-azzar-2-in-the-5th-settlement-cairo-u961134,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U924036,7 Bedroom Villa for sale at Mountain View 2,"EGP23,600,000","This property is a 930 SqM villa with 7 bedrooms and 7 bathrooms that is available for sale. It is part of theMountain View 2project in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP23,600,000 (EGP25,300/SqM).",7,7,930,Villa,"The 5th Settlement, Cairo","EGP25,300",https://www.fazwaz.com.eg/en/property-sales/7-bedroom-villa-for-sale-at-mountain-view-2-in-the-5th-settlement-cairo-u924036,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U920602,3 Bedroom Apartment for sale at Swan Lake,"EGP15,000,000","This property is a 257 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theSwan Lakeproject in The 1st Settlement, Cairo. You can buy this apartment for a base price of EGP15,000,000 (EGP58,500/SqM).",3,2,257,Apartment,"The 1st Settlement, New Cairo City,Cairo","EGP58,500",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-swan-lake-in-the-1st-settlement-cairo-u920602,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U922170,3 Bedroom Apartment for sale at The Address East,"EGP11,800,000","This property is a 160 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theThe Address Eastproject in The 5th Settlement, Cairo and was completed in Apr 2024. You can buy this apartment for a base price of EGP11,800,000 (EGP73,600/SqM).",3,3,160,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP73,600",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-the-address-east-in-the-5th-settlement-cairo-u922170,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U954962,3 Bedroom Penthouse for sale at Al Riyad,"EGP7,850,000","This property is a 165 SqM penthouse with3 bedroomsand 3 bathrooms that is available for sale. It is part of theAl Riyadproject in The 5th Settlement, Cairo. You can buy this penthouse for a base price of EGP7,850,000 (EGP47,600/SqM).",3,3,165,Penthouse,"The 5th Settlement, New Cairo City,Cairo","EGP47,600",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-penthouse-for-sale-at-al-riyad-in-the-5th-settlement-cairo-u954962,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U929366,6 Bedroom Villa for sale at Mountain View 2,"EGP20,900,000","This property is a 725 SqM villa with 6 bedrooms and 6 bathrooms that is available for sale. It is part of theMountain View 2project in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP20,900,000 (EGP28,900/SqM).",6,6,725,Villa,"The 5th Settlement, Cairo","EGP28,900",https://www.fazwaz.com.eg/en/property-sales/6-bedroom-villa-for-sale-at-mountain-view-2-in-the-5th-settlement-cairo-u929366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U927314,2 Bedroom Apartment for sale at Lake View Residence,"EGP7,460,000","This property is a 142 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theLake View Residenceproject in The 5th Settlement, Cairo and was completed in Jan 2023. You can buy this apartment for a base price of EGP7,460,000 (EGP52,500/SqM).",2,2,142,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP52,500",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-lake-view-residence-in-the-5th-settlement-cairo-u927314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U963916,5 Bedroom Villa for sale at Mivida,"EGP48,100,000","This property is a 390 SqM villa with5 bedroomsand 3 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP48,100,000 (EGP123,000/SqM).",5,3,390,Villa,"The 5th Settlement, Cairo","EGP123,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-mivida-in-the-5th-settlement-cairo-u963916,mawgood,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U927744,2 Bedroom Apartment for sale at Hyde Park,"EGP11,900,000","This property is a 135 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this apartment for a base price of EGP11,900,000 (EGP87,900/SqM).",2,2,135,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP87,900",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u927744,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U938602,4 Bedroom Townhouse for sale at Azzar,"EGP8,110,000","This property is a 225 SqM townhouse with4 bedroomsand 3 bathrooms that is available for sale. It is part of theAzzarproject in The 5th Settlement, Cairo. You can buy this townhouse for a base price of EGP8,110,000 (EGP36,100/SqM).",4,3,225,Townhouse,"The 5th Settlement, Cairo","EGP36,100",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-townhouse-for-sale-at-azzar-in-the-5th-settlement-cairo-u938602,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U965386,5 Bedroom Villa for sale at Al Burouj Compound,"EGP12,700,000","This property is a 340 SqM villa with5 bedroomsand 4 bathrooms that is available for sale. It is part of theAl Burouj Compoundproject in El Shorouk Compounds, Cairo. You can buy this villa for a base price of EGP12,700,000 (EGP37,400/SqM).",5,4,340,Villa,"El Shorouk Compounds, Cairo","EGP37,400",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-al-burouj-compound-in-el-shorouk-compounds-cairo-u965386,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U942926,4 Bedroom Townhouse for sale at Midtown Sky,"EGP6,800,000","This property is a 350 SqM townhouse with4 bedroomsand 3 bathrooms that is available for sale. It is part of theMidtown Skyproject in New Capital Compounds, Cairo. You can buy this townhouse for a base price of EGP6,800,000 (EGP19,400/SqM).",4,3,350,Townhouse,"New Capital Compounds, Cairo","EGP19,400",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-townhouse-for-sale-at-midtown-sky-in-new-capital-compounds-cairo-u942926,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood,mawgood
U927944,3 Bedroom Apartment for sale at Atika,"EGP25,500,000","This property is a 1,439 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theAtikaproject in New Capital Compounds, Cairo and it is scheduled for completion in Jan 2027. You can buy this apartment for a base price of EGP25,500,000 (EGP17,700/SqM).",3,3,1439,Apartment,"New Capital Compounds, New Capital City,Cairo","EGP17,700",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-atika-in-new-capital-compounds-cairo-u927944,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U941608,3 Bedroom Apartment for sale at Amorada,"EGP9,810,000","This property is a 186 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theAmoradaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP9,810,000 (EGP52,800/SqM).",3,3,186,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP52,800",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-amorada-in-the-5th-settlement-cairo-u941608,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U927748,3 Bedroom Apartment for sale at Amorada,"EGP9,810,000","This property is a 186 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theAmoradaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP9,810,000 (EGP52,800/SqM).",3,3,186,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP52,800",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-amorada-in-the-5th-settlement-cairo-u927748,N/A,N/A,N/A,mawgood,mawgood,N/A,N/A,mawgood
U922876,2 Bedroom Apartment for sale at Eastown,"EGP6,560,000","This property is a 154 SqM apartment with2 bedroomsand 1 bathroom that is available for sale. It is part of theEastownproject in The 5th Settlement, Cairo and was completed in Dec 2020. You can buy this apartment for a base price of EGP6,560,000 (EGP42,600/SqM).",2,1,154,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP42,600",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-eastown-in-the-5th-settlement-cairo-u922876,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U925482,3 Bedroom Villa for sale at Mountain View iCity,"EGP12,900,000","This property is a 255 SqM villa with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMountain View iCityproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP12,900,000 (EGP50,500/SqM).",3,3,255,Villa,"The 5th Settlement, Cairo","EGP50,500",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-villa-for-sale-at-mountain-view-icity-in-the-5th-settlement-cairo-u925482,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U942984,5 Bedroom Townhouse for sale at Azzar,"EGP36,000,000","This property is a 365 SqM townhouse with5 bedroomsand 4 bathrooms that is available for sale. It is part of theAzzarproject in The 5th Settlement, Cairo. You can buy this townhouse for a base price of EGP36,000,000 (EGP98,600/SqM).",5,4,365,Townhouse,"The 5th Settlement, Cairo","EGP98,600",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-townhouse-for-sale-at-azzar-in-the-5th-settlement-cairo-u942984,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U962306,3 Bedroom Apartment for sale at El Nakheel,"EGP35,100,000","This property is a 560 SqM apartment with3 bedroomsand 4 bathrooms that is available for sale. It is part of theEl Nakheelproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP35,100,000 (EGP62,600/SqM).",3,4,560,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP62,600",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-el-nakheel-in-the-5th-settlement-cairo-u962306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U933236,3 Bedroom Apartment for sale at Amorada,"EGP9,810,000","This property is a 186 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theAmoradaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP9,810,000 (EGP52,800/SqM).",3,3,186,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP52,800",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-amorada-in-the-5th-settlement-cairo-u933236,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U960090,4 Bedroom Villa for sale at Azzar 2,"EGP25,500,000","This property is a 303 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theAzzar 2project in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP25,500,000 (EGP84,200/SqM).",4,4,303,Villa,"The 5th Settlement, Cairo","EGP84,200",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-azzar-2-in-the-5th-settlement-cairo-u960090,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
